transaction_amount,customer_age,account_balance,transaction_hour,merchant_risk_score,failed_login_attempts,transaction_region,customer_type,payment_mode,card_type,fraud_flag
-0.4709595287438509,1.8539975564542983,0.0437080954253513,0.5865662393210528,0.6626367402725017,1.426477630226807,South,Corporate,Retail,Standard,1
0.7557326283585364,,0.5416392658257164,-1.1850455251872436,-1.4287261231335306,0.1694939716522787,West,Home Office,Distributor,Premium,0
-1.4092114417239,1.6654311509597544,-0.2460137269480024,2.2058455535783272,0.6036687162211478,-1.573741475630063,North,Corporate,Online,Standard,0
-0.903822124143514,0.5620668142434583,0.7287636581412209,0.0680921442670622,2.0151181854192477,0.3874726535735924,North,Home Office,Distributor,Premium,0
-3.2008891470097764,0.9534198799958288,-0.7959904910992119,3.176486251630178,-0.8797509868466823,-1.9858636462342916,South,Consumer,Distributor,Standard,0
-3.674387290349485,1.099245187195852,1.591810394668702,3.6540774070476663,-1.3201065313251776,-2.0961386725972053,West,Home Office,Retail,Basic,0
-2.350005354852472,-0.4744697677184957,0.4899163800113553,0.550140281993611,1.3756742969581852,-0.2613001047788865,North,Consumer,Distributor,Premium,0
-0.0986783108700454,-1.4102041408256043,-1.2081661566437594,-0.9010956076970884,0.1169978814710821,0.0929614398801981,South,Corporate,Distributor,Basic,0
1.7246401621915743,-2.7447169609831983,-0.0615596661984713,-1.7533767735790695,-1.9219436130976375,-0.576898091675804,West,Consumer,Online,Basic,0
0.7635438554179632,1.1690580782059423,0.14553678444384,0.1057088478955118,-1.0013435242947322,1.243641185148063,North,Corporate,Distributor,Standard,1
-0.4934260720442643,-0.0612981366476856,1.4718175048156084,0.3871387362650101,-1.7050102638732536,0.6151474391637646,North,Consumer,Online,Basic,1
0.4263219459649383,2.082229479300704,0.3612704545390099,1.6325824745789106,-1.746627426572426,-0.165954032640071,South,Consumer,Retail,Premium,1
-0.9481937730233844,1.453176391147569,0.6641855695201275,2.040655679290395,0.2104330005194155,-1.7554458567205011,West,Consumer,Online,Premium,0
-3.116292958935513,2.0340088332359123,-0.1670528651377476,4.342901851120109,-0.2262419902156569,-3.647932014143655,East,Home Office,Distributor,Basic,0
-1.7876690503062518,0.6577915328309012,0.2684069967183175,0.8007218997906693,1.993925838028678,-0.205385226563336,West,Home Office,Online,Premium,0
-0.1693083855022749,3.989746359403553,0.1887845058616904,4.1496777088025,0.3023504938485118,-3.9163614890777168,North,Corporate,Distributor,Basic,0
-1.7722273507955597,1.61940382863032,0.3241672001690855,3.094536186131708,-0.7237658708062469,-2.491269356244751,West,Home Office,Retail,Premium,0
-1.8430604903526824,-0.5450828125718943,0.4331802270837389,1.7360870411298808,-1.53835328914062,-1.8712851329670368,,Consumer,Retail,Basic,0
1.3618210217833036,1.5372910914750748,2.491214316297391,1.0583663017197242,-1.4741948686169972,-0.8123957762614584,West,Home Office,Online,Standard,1
0.7007122295567949,0.1194869570310613,-0.1499425846130234,0.2872109307038987,-2.641963953499106,0.3885805867717598,North,Consumer,Retail,,1
-1.4579685086105894,-0.5118266742180895,-1.3032954713677871,0.5975828377616031,-0.6328369057767401,-0.1467916506342055,West,Consumer,Retail,Standard,0
-2.2391603039516004,1.1393725825844678,2.5707370865128265,2.1980911180399536,0.8468879742266633,-1.5624181044298515,East,Corporate,Retail,Premium,0
-1.174865048850779,-0.4910264677034266,1.6930701014242435,0.2778463852935852,0.3633433661085965,-0.3032334740780578,North,Home Office,Retail,Standard,0
-2.165148028381023,0.438340633246028,0.265657473396396,1.398503785707074,-0.7494325572524216,0.2100024258944481,East,Consumer,Retail,Standard,1
0.9189675599911667,1.1581037313546527,0.2409218001360807,0.2416813833901974,-1.7992670056752282,1.23892882508706,South,Consumer,Retail,Basic,1
-0.9483446497047878,0.6718903223268883,-1.0650027177849777,0.8429068969460328,-3.226221497870918,2.0685000110177896,West,Consumer,Distributor,Standard,1
0.1405251036430839,,0.2637138040238959,0.1724392821469441,-2.249598621387828,2.2353251999135693,North,Home Office,Online,Premium,1
-2.031349625295544,0.244586300941461,-0.2019438802535314,0.2662293803503448,2.180179569429197,0.5959571263011314,East,Home Office,Retail,Standard,0
-2.3278754779877358,0.5385378095867694,-0.1714331194722272,1.481549032432533,0.3357515951694769,-0.3405619110668855,East,Home Office,Retail,Premium,0
1.3583758592244783,0.5134230363069127,0.7594698921979204,-0.6517962652369327,0.3815982252848104,0.5430573917492169,North,Home Office,Distributor,Standard,1
0.8244130130101555,1.6432157401526597,1.7537524143418628,0.3768742956348492,-1.3821550980767094,1.470659379714675,South,Corporate,Online,Basic,1
-0.6704751091616121,1.6060462938865878,0.080786382271829,1.513429870144396,1.2786626170670452,-1.2728677712500571,West,Consumer,Online,Premium,0
-0.4799292522788763,2.2556286042295057,-1.1746966268894363,1.9277746734057328,,-1.8248047058006895,East,Home Office,Distributor,,0
-2.3530709820203137,-0.2231167097812005,-2.1372724821602405,2.0055892271568547,-1.0293200971960728,-1.7930434448033077,East,Home Office,Distributor,Standard,0
-0.7085144912588817,0.9136166317442416,1.433064036400088,0.7712021243242053,-0.2625072625575412,0.4661817085164986,North,Home Office,Retail,Basic,1
0.4232012306904826,0.9894192013259234,2.8400249872032326,1.360487523308159,-2.227562878735496,-0.8143202366223741,South,Home Office,Retail,Standard,1
-0.9252655567508064,-2.3224354388532777,-1.6193331406771805,1.123491130489077,-2.9966406959335563,-3.1169352387302625,North,Home Office,Distributor,Basic,0
0.4366017554310371,1.0003487357344,0.2477732859684302,-0.293161049589682,2.232123299471985,0.2634999484678444,,Consumer,Retail,Standard,0
-0.7678292554170546,-1.370828213530866,-0.1736300528620921,0.233675643203356,-1.200075040902579,-0.9469731702024392,East,Consumer,Online,Standard,0
-3.2843261165384456,0.4440259444094822,1.7200572617641456,0.5619905791390647,-0.4964769223687328,3.2482742581384643,North,Corporate,Retail,Basic,1
-0.9909973647128566,0.1958642566810072,0.3965011140151546,0.2246074734140473,1.6081909575551654,-0.1612874443059079,East,Corporate,Retail,Basic,0
0.3613792420144219,0.8344412317962637,-1.9560502467561027,0.3926965530125219,-0.802481681251671,0.4012279364477946,South,Corporate,Retail,Standard,1
-0.3566281336044216,-1.0128388830693449,0.0406032493858886,-0.846009379521376,0.3583093324937785,0.6743129969517365,West,Consumer,Online,Standard,0
-0.8237407909582923,-1.4219043137734408,-0.8755853743657213,0.4999297796456576,-1.4559256411156336,-1.423152083600157,East,Corporate,Retail,Standard,0
2.320786281993432,,-1.0118710038348315,-0.6542858580818627,1.2976730571622608,-0.007607732497755,East,Home Office,Online,Standard,1
0.2292161337499094,0.6379969873951967,-1.224802351412294,0.0327137581691139,-2.9317912994601296,2.4391195345954904,North,Corporate,Online,Premium,1
0.3335131879307247,0.0022480403508402,0.8822922208323645,-0.092079715924658,-0.4529270286503356,0.1367555507127241,East,Corporate,Distributor,Premium,1
-1.5539989732822117,0.5636153074977386,-0.6074100242264563,0.8715868110977898,1.0340081993277597,-0.1630643907822657,North,Corporate,Retail,Standard,0
-0.4672359808372406,-2.2922396390885487,0.3904406849902543,0.0155123165540671,-2.090193602430254,-1.5490886021067,East,Consumer,Retail,Standard,1
0.6043504706479128,1.0128513463699478,0.9478105194202242,0.3299335292943906,-1.2822724023260856,0.8420337846421881,North,Consumer,Distributor,Premium,1
-1.7997124437122998,0.200582231403946,-0.645402840137359,0.4468264648697878,1.0611383783128634,0.5562992050624138,South,Home Office,Retail,Standard,0
-2.376343523042304,0.2011270855302021,-1.2576344809589073,1.8569726563897733,-0.790181275021347,-0.9517641257521756,North,Corporate,Distributor,Standard,0
-1.1033591530111502,-1.1091700465700884,0.7968047094650246,0.8755413262637001,-1.137968999445928,-1.740095475576953,East,Home Office,Distributor,Standard,0
-0.4791724972233424,-1.1940099386861984,-2.2466968057531345,-0.1164485346000852,-0.9187142880944866,-0.3628970251816402,North,Home Office,Online,Basic,0
-0.8797653725509235,1.676351028016302,1.1603945013574333,1.8006593429188726,1.9871915635740671,-2.057877543771463,East,Corporate,Online,Standard,0
-1.425408815190822,-0.1431917831872201,-0.9345684643149872,1.2191944114525142,-1.1034740661749258,-0.8068694396004349,South,Home Office,Online,,0
-0.0198406697112949,0.3846742237527533,-1.2392949757850429,-0.1098301822902196,-1.3625238990082458,1.693579397111144,South,Consumer,Online,Standard,1
-0.6686547982848434,-1.4222010084058487,0.3411190666996601,-1.01370534128667,0.7778402484792786,0.5507896206066643,North,Consumer,Distributor,Basic,0
-2.920432562217759,0.8345393932572583,0.7332154064086778,1.7450647948464102,-1.646550991923741,1.3670722263517288,South,Consumer,Retail,Standard,1
-2.8626535546154064,0.1846969274452494,0.0400774385870396,-0.0031376587095803,0.1048804220914585,3.354316313998289,South,Home Office,Retail,,1
-2.4685591039102848,-0.3631281512711346,-0.4375789971498228,0.8768126783354914,0.5686356092187748,-0.2280873719887952,East,Corporate,Distributor,Premium,0
-1.855406114553249,-0.2844337214581381,-0.1569155329993792,1.0298653110185334,-0.2176483608638955,-0.6523047584553106,,Corporate,Online,Basic,0
-0.9353321791610864,0.4616964612316561,-1.4253438118169286,0.5791492697520619,1.1775700020777449,-0.3958814992926118,East,Home Office,Retail,Premium,0
2.85913398407982,1.869514841521703,-0.6362677613909082,-0.2901618403205737,0.0967490366201566,0.2004546453688263,South,Corporate,Online,Premium,1
0.378462496864969,1.4989594555980694,-0.5284860259438106,0.7571442502852781,-0.96779097638252,0.5997710940239597,East,Home Office,Online,Standard,1
0.457936509174359,0.678384875215056,0.2967473095346113,-0.1121585369774892,-0.2750925436506249,0.9198611083113866,North,Consumer,Retail,Basic,1
0.8722425416966563,0.483007463878863,0.2091860149477344,-0.1942245495314687,-0.8866959880828726,0.7562648584068672,East,Home Office,Distributor,Premium,1
0.5003899386045836,0.93162215065427,-1.960713835149297,0.8786225264041072,-1.350414684268698,-0.4045946548914652,South,Home Office,Online,Premium,1
0.1972380296359348,-1.926342653168668,0.5533099302505705,0.0031619809406411,-2.257168904012574,-1.6125513071937825,West,Home Office,Distributor,Standard,0
-1.362989881945031,-0.8088613441938304,-0.7551664674754457,-0.3580753005871072,0.3492362942515252,0.9391836622573247,North,Home Office,Distributor,Premium,0
-1.141642781842308,-0.7036782482662547,-0.1496306239366891,0.64595363637438,-0.3924260475633302,-1.0375595469884182,East,Corporate,Online,Basic,0
0.0111905473975029,0.0206155075619921,0.2580685765651505,0.4215404272378675,-1.4533801515747522,-0.0582034209311466,North,Consumer,Online,Basic,1
-2.4625330499319693,1.5576162570674297,1.1467870650353162,1.77327399054523,0.5327672073107483,0.4838718300527203,West,Consumer,Online,Premium,1
-1.291293300044093,-1.0964378595516184,-0.1603210686683044,0.1889312246891281,-0.0347894810451034,-0.5986819390362478,East,Home Office,Distributor,Standard,0
0.4155234634740627,-2.3051100530892628,-0.7974598159255126,-1.0553262619098742,-1.5538176738359533,-0.3652889398863427,South,Home Office,Retail,Basic,0
-1.4200558750115535,-1.299038623834134,-0.1702124593773213,-1.2193173747229389,2.2816810705524078,1.0937633380149534,West,Corporate,Online,Standard,0
1.395576758938499,1.7346755193226435,1.9355076897683616,-0.3628233494594651,-1.3708780220099053,2.702177922877925,West,Consumer,Online,Basic,1
-1.7202513992043011,0.8485620399705077,-0.2271307172441878,1.2308089046635604,-2.509070440423557,1.8149855369291716,West,Consumer,Retail,Standard,1
0.6190560370727767,-2.5482232688202835,-2.1602024658340846,-0.3824014652262932,-3.0076136840412606,-1.6072423861283769,East,Home Office,Retail,Premium,0
0.8537159713123547,0.8169384903522098,-1.5644100577466789,-0.046785843247605,-0.5328370898946552,0.6954097055682933,South,Home Office,Retail,Standard,1
1.2631695165885612,2.1111237693520186,-0.6345480165540421,0.7131682550853378,0.7026968932466444,-0.4254023911661579,North,Corporate,Online,,1
-2.9562793607587614,0.7291593045406883,-1.8253148637246144,2.570068207647675,-0.6005308569777761,-1.3355571291414696,North,Home Office,Distributor,Basic,0
-1.6097356232515625,-0.1353273184710195,-0.5635280506804841,0.0100358603038207,2.127270738077927,0.2131956159187742,North,Home Office,Retail,Basic,0
-2.7040584198848503,0.5833609947732172,0.4154256260453533,1.773989477218792,-2.734411934325637,1.3783276336256354,West,Home Office,Distributor,Basic,1
0.466095390476594,0.0450606627269892,1.5992996178274062,-0.3796085344019132,2.042314595856319,-0.8379577249389234,North,Corporate,Online,Standard,1
-0.3586223800786566,,0.8623151970871997,-0.3946557049146915,1.5506504311132252,0.4528869258220258,,Corporate,Distributor,Standard,0
1.0917818354251312,1.26370390956164,-0.5861995832849755,-0.2030554170374955,-1.2522010777354151,1.901539798793028,West,Corporate,Distributor,Basic,1
1.5023821048623764,1.0007164055508315,0.7576704661281021,-0.2999833429731844,1.7481430789804766,-0.5869252823488189,South,Home Office,Retail,Standard,1
-1.9474165412558893,-0.2931844662457097,-0.2257634529766927,0.407778055782809,0.915976984298531,0.182250234207258,East,Consumer,Retail,Basic,0
1.6382166783713488,1.3352022107501675,-0.6105597236738382,-0.1681206423122306,1.831205959199088,-0.6101747964075357,North,Home Office,Online,Basic,1
0.2139647078227893,0.9787544486949068,-0.9423922727150378,2.15964231236446,-4.306639895325626,-1.1681082268169556,East,Consumer,Online,Basic,1
-0.3779414265869332,-0.1237694223277454,0.9062346132420256,-0.2957549684361424,0.7273128125769889,0.4715459592737561,East,Consumer,Online,Standard,0
1.2428307914598014,0.7862395865641306,0.2705992971900092,-0.2885904114855344,1.036561822641023,-0.1944891976891525,North,Home Office,Retail,Standard,0
-0.6732669453058756,-1.2944819308192803,1.4831680603929316,-0.4494464003560434,0.1147203710117745,-0.1640971351136612,West,Corporate,Online,Premium,0
0.6605099381947052,1.1910405422317978,2.3735694699539787,0.2644609128363308,-0.1886485802110786,0.5072191593162696,East,Corporate,Online,Basic,1
-0.7046990606130126,,1.087140729585894,0.0884978204454502,0.7570421595287478,1.2924403256948098,North,Consumer,Distributor,Premium,1
0.6007012624673987,0.5047129044957948,0.1369706531013639,-0.3141084304030511,-0.3501152306790058,1.0303734978026806,West,Consumer,Distributor,Basic,1
-0.8813463273063737,0.4344670157051772,0.3519024958597924,0.70858193478027,-1.7514269210647295,1.0389986043228416,South,Home Office,Online,Standard,1
-0.6106593862835761,0.4556090153983835,-0.4510934823290152,-0.2941301971840946,,2.492612428545737,South,Home Office,Distributor,Premium,1
-0.6933484474765996,-1.143178995566719,-0.8938761275503099,-0.139836804458657,-0.2262482785136454,-0.4331983116302367,West,Corporate,Distributor,Standard,0
0.8925359566429751,2.462819301654785,0.7203036723888078,0.2937531727264713,1.506824250460149,0.9717469342718754,East,Consumer,Distributor,Standard,1
-0.702795560728348,-1.3386505520435663,-0.0774177769908977,0.0952546683043941,-0.9436748425034722,-0.8081146067749775,West,Home Office,Online,Standard,0
-0.4009169852571933,-1.5351629985602795,0.1082031556500603,-0.3179384375002102,-1.0577998142446658,-0.3862387980761365,East,Consumer,Distributor,Basic,0
0.650281599897609,1.4093351433887529,-1.0503372687193429,0.4235735989541327,-0.4368576532119981,0.6191761384099155,West,Corporate,Retail,Standard,1
-1.7649416104458997,0.3308850344414346,-1.068271323230242,0.7443066589282339,,0.0527841554243966,East,Home Office,Distributor,,0
0.6716499270098597,-2.608845555629001,-0.3793677083215291,-0.1483815338091643,-3.3789006234760155,-2.0685755926521683,West,Corporate,Distributor,Standard,0
-0.5241939824999978,-1.9819961792524952,-0.4313473505458817,0.394924517216397,-2.3713327712448797,-1.7473559907728862,West,Corporate,Retail,Standard,0
-0.219370232903443,0.8202611717651339,0.9977625293907144,0.1763549705509928,-0.4162395387084333,1.282922470133658,South,Home Office,Retail,Basic,1
-0.939933593403306,-0.8790088639246355,0.8743840743580445,-0.2210127570264405,0.1560840398491783,0.1725266623190897,West,Consumer,Online,Standard,0
-0.0897830984492282,2.3712584488295896,-0.2206978683104232,2.0506597869803,1.566935060954048,-2.235938011352593,East,Consumer,Retail,Standard,0
0.5787110487329303,1.3689793635871488,-0.6550299276897811,0.788301456261976,-2.392983024675181,1.0115013971147242,West,Corporate,Online,Premium,1
-0.6000342276158388,1.8588821594716556,0.2404219772218752,1.4105641437420084,1.4356409291303218,-0.8396680010124431,South,Corporate,Distributor,Basic,0
-0.6197722127416853,,-0.6962517867103823,0.5258079966371867,-0.4398335586268744,1.0569382006168555,West,Home Office,Online,Standard,1
-0.2755975217633827,-1.6497746831261373,0.7674689412776643,-0.0646478401057116,-1.2918347850675538,-1.137257033153637,North,Home Office,Distributor,,0
1.3920012646237507,1.1648826275267536,1.199879658768625,0.181446469895149,-1.6814492539963024,0.7964986708314167,East,Corporate,Distributor,Premium,1
-3.985414742108545,1.269114350483603,1.420159571904655,1.503427945328428,-0.929247971428446,3.28544274258313,West,Consumer,Retail,Basic,1
0.5668542793114357,2.083804519155872,-0.5525407331287283,1.2450471282846456,-1.356016686225428,0.3448127732977989,South,Corporate,Online,Standard,1
-2.9945791865568694,0.4429232566557313,1.5739482179276658,2.9752082979674785,-0.9481002507129054,-2.441213953389316,North,Corporate,Online,Premium,0
-2.0644677231002104,-0.2089375697969089,0.9285104889857636,2.295283056448412,-1.5798700707867837,-2.422668669102366,West,Home Office,Retail,Premium,0
-2.193085598424081,-0.1659911411666559,-1.5579700681132869,0.7208468032731348,0.8052900084791292,-0.026728402942617,North,Corporate,Distributor,Standard,0
0.2854643687668773,0.7260029988289722,0.2436970794642093,0.310086515440782,-0.6759855800324063,0.4409242960136881,West,Corporate,Distributor,Standard,1
-1.7816357046267086,0.779605326377282,0.7242382687692943,1.6213308939870554,0.7597401572483681,-1.1828953604226486,East,Consumer,Distributor,Basic,0
0.5922210456268808,-2.189918333652685,0.0484461909098064,-1.560683607161167,-0.9367694153422038,0.4051308202187837,North,Consumer,Distributor,Standard,0
1.8175444339192728,2.0664473146468074,-0.1843062812503614,0.12444107867323,1.7724767226994913,-0.3911338590508959,North,Consumer,Distributor,Premium,0
-0.7677867494109254,0.6085663198429507,1.0197705344288606,0.7664222036415195,-1.5442678434175248,0.9023037718362876,East,Consumer,Distributor,Basic,1
0.349144120003603,0.26481618673502,0.78173588065124,-0.2186849571136611,2.414735519847198,-1.000153825669948,South,Consumer,Retail,Standard,1
0.1664227127990829,2.8548234236493006,1.1143586205889806,2.9198637725199736,0.1867798740390462,-2.983880883449162,South,Home Office,Retail,Basic,0
-0.2456777578497081,1.616099780988794,1.64721440451973,1.02984987090519,2.0661579090660043,-1.0858844396531748,East,Corporate,Distributor,Basic,0
-0.5288559588061457,0.0547419187912664,0.3217039207824255,0.2660828572094613,0.3147622515928578,-0.1602073790823079,East,Home Office,Distributor,Premium,0
-1.5029566757391557,2.455584103625312,0.8829771565370902,3.145174249105199,0.4428820796654694,-2.4200805683559614,East,Consumer,Retail,Basic,0
-2.999334766093863,-2.1515010184951957,-2.0960761952837985,-0.7709593348489843,0.6611819318874332,1.553332532486451,North,Home Office,Online,Premium,0
-2.061988485797781,0.8415153662868025,1.535488099321383,0.3822882612607565,0.2695178305930952,2.4250133889655348,West,Home Office,Distributor,Standard,1
-3.2102650380558466,1.1909803194877608,-1.046806559762492,2.340599456918018,0.8240863365329205,-0.7403088317498718,East,Home Office,Retail,Standard,0
0.7285501255686717,-2.0481448756628344,-0.4925100017848483,-1.3073837863938729,-0.9478223412849144,-0.1246299321120059,West,Consumer,Online,Standard,0
-1.182676154452201,0.8606728329348979,1.7301544114690492,0.8543742030694732,-0.3715620546479169,0.7834225940516826,South,Consumer,Retail,Basic,1
-1.5304279713457207,-0.7882246889998581,1.1858260388023496,0.8873324319228335,-1.3211524066072962,-0.7166032850733534,East,Corporate,Online,Basic,0
1.1246132207223118,1.3787319910414333,-0.3681980575234546,0.0996213739385985,-0.7192176965019187,0.9896391505737612,East,Consumer,Distributor,Standard,1
-2.7326022753001307,0.4457108169800046,0.2962923589991133,2.712850926764076,-1.3800119770132162,-1.839416962747165,South,Home Office,Online,Standard,0
-1.668304734957379,0.580951093627833,-0.7672608196211992,1.5309327876951242,0.4071704566990002,-1.1636610611061369,North,Corporate,Distributor,Standard,0
-0.1605278590587371,-0.0615248303163278,-0.6555357048046524,-0.0816642342951382,-0.7216134961859274,0.7306133373656718,,Home Office,Retail,Standard,1
1.2406420761728925,0.6692163916003044,-0.2746115927137473,-0.4348989547782152,-0.5886573080909503,0.9995900751171476,South,Corporate,Retail,Basic,1
-2.87639252062096,2.579442394474164,2.302272336686312,4.886262847795429,-0.8959349938271981,-3.970210193121601,East,Corporate,Online,Standard,0
1.3209600646587492,,1.5681373400887773,-0.1214623382987089,0.144725215514307,0.3278015985375085,North,Home Office,Online,Standard,1
-0.5308068968735723,-1.1726081729580182,-1.6377560358807095,0.1832358018543097,-1.4083277031045354,-0.6699661498367865,West,Home Office,Retail,Premium,0
-2.5423862819465377,-0.1353869534249894,-0.5333966498922017,1.3933251557049533,-2.551792132824759,0.9316563032115476,West,Home Office,Distributor,Standard,1
-0.5198435345436245,-1.7631023062616142,-0.0615235593001396,-2.5444369411410785,1.9144385719008647,2.763971728991581,,Consumer,Retail,Basic,0
-0.4285779573384052,0.7555406997084276,-1.472609177322724,0.3198365820166991,-0.33393111874326,1.0307442221219114,South,Consumer,Online,Standard,1
-1.465177104158947,-1.3704640097970988,1.7839425556958168,1.0210961636930034,-1.0150571638427484,-2.1411449061044348,North,Consumer,Online,Premium,0
1.1110383875503511,0.6467187159953331,0.2844437349999138,-0.103487428301322,-1.0662396027919971,0.6323795756845578,East,Corporate,Retail,Premium,1
2.261177834194834,1.748228226386004,0.0810919824085557,-0.1063826909674676,-1.176231962290322,1.0484831966446422,North,Home Office,Distributor,Basic,1
-1.5427842018599047,0.8749993923589712,-1.3955025755681951,1.2535581393104194,1.865146981331419,-1.1381319442006657,South,Consumer,Online,Standard,0
-3.198028522538358,-0.264506615276177,2.348435557397412,0.9000054458959965,-1.518243714165712,1.971123954073153,West,Corporate,Online,Premium,1
-1.314333807930811,1.1789789326634683,1.0355225198342453,2.0504402384015625,-2.004372393431905,-0.3863289887547898,West,Home Office,Online,Premium,1
-1.362242310095019,1.292729085174461,-0.4893728424387489,2.01401807905232,1.052307184840264,-1.9998905037362364,West,Home Office,Distributor,Standard,0
-0.6600878282992102,0.5131195300444246,-0.8371673442553382,0.7888148197577534,-2.4400114188559057,1.1544186161210217,North,Home Office,Distributor,Premium,1
-1.265162420377723,1.5485327103554467,-0.0098969001095104,2.0044803498457964,0.4585291851279743,-1.3393882574321678,East,Home Office,Distributor,Basic,0
-3.462571821375103,0.278976496836128,-0.7592787100657858,2.1049001575332182,-2.344258397299696,0.7484175986323315,North,Home Office,Retail,Basic,1
-0.5626729643089752,0.9772461495072944,1.131418957762863,1.5612571201490233,-0.1016540308531701,-1.5529351229482202,South,Consumer,Online,Standard,0
1.012687711728571,1.3675238005044004,0.6058546430981717,-0.0219138720922693,-1.4427082563608429,1.8346956927286675,North,Corporate,Distributor,Basic,1
0.2079875588692266,1.2980792231662992,1.4041657275799728,0.4202289099268448,-0.7254070957467103,1.1317728019987354,North,Corporate,Online,Premium,1
0.5568524643206303,3.0501977199400967,0.5809596155376684,1.1328351771327998,1.633955711784564,0.1501858165506238,West,Corporate,Retail,Standard,1
-0.0082179865445634,-2.097372542345699,-0.0128487858909427,-0.613331459996287,-1.3529046296383265,-0.7588886834964369,South,Consumer,Retail,Standard,0
0.7998256554083677,0.7244413944250717,0.387854494585332,-0.1775634083726887,-1.784598188851333,1.711366854852905,South,Home Office,Online,Basic,1
0.8501321608292112,1.029422602198911,0.5813806752260258,0.2035990691401883,-1.1767306643317763,0.8259719552567569,South,Consumer,Retail,Premium,1
-1.038180775510932,0.0128748003032428,1.6827928893585284,1.4468554069249893,-2.367212550547407,-0.7456563316287661,South,Home Office,Distributor,Premium,1
-0.431043261745062,-1.9664108850407185,-0.1383054820289501,0.4757341794393268,-2.2821388544978527,-2.0722059878346206,South,Consumer,Online,Basic,0
1.7976591237137152,1.4834864012567697,1.580909468930178,0.0172138919176,-1.8840783486396169,1.326576330682093,East,Home Office,Distributor,Standard,1
-3.1718070187918945,0.5896565484325187,0.7966089853797813,2.5287291649255548,-0.5586373374116707,-1.231368688145128,East,Corporate,Distributor,Basic,0
-1.2923154652011604,-0.772691072875593,-0.3929251303738862,-0.0683022328710947,0.3556742600545957,0.2313932276115335,East,Consumer,Distributor,Premium,0
1.7979047056297863,1.4609774726616476,-2.3060317862664506,-0.1336310221558606,-1.006667872368467,1.0965997456204502,West,Home Office,Online,Standard,1
-0.7839572100954808,-0.6591833994421523,-1.0341452176784949,0.982780807562894,-1.6794300638481523,-1.347444773088099,West,Home Office,Online,Standard,0
1.0997460734972275,2.03268026590093,0.3430450210198947,0.8627675710045735,1.6679766905169553,-1.3159498352274313,East,Corporate,Distributor,Premium,0
-2.0635591002022995,-0.8625832430038156,-1.5943634342722528,0.3155125768466762,0.2872222448502171,0.0914004778080788,West,Home Office,Retail,Standard,0
-1.8592379363268012,0.3173145334412032,-0.1584401177830715,0.6454706296519412,1.6864054804093302,-0.065874268973708,West,Home Office,Distributor,Standard,0
-2.726370741960052,-0.1046334107849999,-0.4524853917265816,1.1694568479409355,-1.5744358104960492,1.0899149324926307,North,Corporate,Online,Premium,1
1.60369599796213,1.3315904239360643,-0.4746293930441514,-0.1388649360935882,0.490836255397052,0.1945983612579072,West,Consumer,Online,Premium,1
-1.3920797359458363,-0.9839461818670882,1.180729811131002,1.9221960170690933,-1.9955753826007452,-3.1546209632909763,South,Corporate,Online,Premium,0
-1.8707277255292976,0.682384413649537,-0.8222228779392656,1.650041731999231,0.5822881479787851,-1.1825360041864936,West,Home Office,Retail,Premium,0
1.1608311228708683,1.2359908004220417,-0.2758559547347019,0.0810030025674755,-1.1752333348791657,1.071690933451657,West,Corporate,Distributor,Basic,1
0.8148554034432345,-2.3784822319096697,-1.2145403240082944,-1.8336066669309905,-0.2236556906243587,0.0782009170310868,West,Home Office,Distributor,Premium,0
-0.6735990790318213,2.8294987269799075,-1.2151870245365533,3.5204230246884585,0.2896910457897531,-3.569542981216043,North,Consumer,Online,Standard,0
-0.8251456463503647,0.4953191188168977,-2.4229310260698944,0.9449629119470792,0.7809415009902552,-1.0761037384274492,South,Consumer,Online,Basic,0
-1.237059057509029,0.3175129485277828,-0.1364901748367673,1.1922473702426457,-2.9483187936998347,0.8770928805538771,West,Home Office,Retail,Basic,1
-2.308886093759186,0.7406998776775682,-0.326596978936442,1.3307552574475323,-0.1046960637212988,0.5623409255026194,West,Corporate,Distributor,Basic,1
-0.68732466031648,2.24651132675695,0.0751932001479213,1.3483211052330064,-0.2190847338226506,1.0040793185015673,East,Corporate,Retail,Basic,1
-0.7690017807338527,-1.524121083185676,0.1893728603265547,0.2515270476423288,-1.6683388233596514,-0.9169658128708974,South,Corporate,Retail,Standard,0
2.516299347142001,1.4673379167966207,0.1841355905586536,-0.5221819366290316,0.4114056284114309,0.3376782745494009,North,Home Office,Online,Standard,1
-0.3013031676974437,1.5001678444870057,0.4914186962811928,0.3552712486635545,2.571211949603553,0.0698733889264269,East,Home Office,Retail,Premium,0
-0.8554322503588337,1.651416913311766,0.0676100471544843,1.1624106456486576,-0.6343747037159562,1.018375921235746,South,Corporate,Retail,Premium,1
1.7432596583477564,1.1842327142696143,0.1857577974639666,-0.4274412669823492,-0.1675613572027303,0.9157325033051968,East,Corporate,Distributor,Basic,1
-0.4971807472759976,1.3358921956681684,1.0752841405010294,0.3380119624433881,0.2306207364924652,1.5542539908695137,West,Corporate,Retail,,1
-1.4510195613413013,-0.3053141107313232,-1.8710983571427116,0.6380887331012485,-0.018474851510137,-0.3340015318322046,West,Home Office,Distributor,Basic,0
-0.1806076339908776,-1.3831816916207875,-0.9719692455573736,-1.1445309718896048,0.5375485631390557,0.5287591203121671,,Consumer,Distributor,Premium,0
